timestamp,actual_q,actual_qd,target_qd_acceleration
1716711052.0117538,"[-2.620075527821676, -2.9100616613971155, -0.07996064821352178, -2.93303090730776, 0.5299491882324219, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.0275168,"[-2.620075527821676, -2.910025421773092, -0.07997256914247686, -2.93303090730776, 0.5299731492996216, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.0434237,"[-2.6200993696795862, -2.910013500844137, -0.07996064821352178, -2.93303090730776, 0.5299731492996216, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.0590553,"[-2.6200993696795862, -2.910013500844137, -0.07996064821352178, -2.933018986378805, 0.5299491882324219, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.0747616,"[-2.6201112906085413, -2.910025421773092, -0.07996064821352178, -2.93303090730776, 0.5299611687660217, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.09062,"[-2.6201234499560755, -2.910025421773092, -0.07996064821352178, -2.93303090730776, 0.5299731492996216, 1.1699738502502441]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.1066046,"[-2.620087448750631, -2.910025421773092, -0.07997256914247686, -2.93305474916567, 0.5299971103668213, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.1222625,"[-2.6200993696795862, -2.9100378195392054, -0.07996064821352178, -2.933018986378805, 0.5299611687660217, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.1379178,"[-2.6200993696795862, -2.910013500844137, -0.07993632951845342, -2.933018986378805, 0.5299611687660217, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.153197,"[-2.6200993696795862, -2.910013500844137, -0.07998449007143194, -2.933042828236715, 0.5299851298332214, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.1692429,"[-2.6201592127429407, -2.9100378195392054, -0.07999641100038701, -2.933042828236715, 0.5299611687660217, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.1850145,"[-2.6201112906085413, -2.910001579915182, -0.07996064821352178, -2.933018986378805, 0.5299491882324219, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.2010448,"[-2.620087448750631, -2.9100735823260706, -0.07998449007143194, -2.933018986378805, 0.5299971103668213, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.2167764,"[-2.6201234499560755, -2.910025421773092, -0.07997256914247686, -2.93303090730776, 0.5299611687660217, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.2328937,"[-2.6201234499560755, -2.9100735823260706, -0.07993632951845342, -2.933018986378805, 0.5299491882324219, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.24862,"[-2.620075527821676, -2.910001579915182, -0.0799482504474085, -2.9330785910235804, 0.5299375653266907, 1.1699738502502441]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.263874,"[-2.6200993696795862, -2.910025421773092, -0.07998449007143194, -2.933018986378805, 0.5299611687660217, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.279643,"[-2.6200993696795862, -2.9100378195392054, -0.0799482504474085, -2.93303090730776, 0.5299491882324219, 1.1699738502502441]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.2956088,"[-2.6201112906085413, -2.910025421773092, -0.07996064821352178, -2.9330785910235804, 0.5299611687660217, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.3115206,"[-2.6200993696795862, -2.909977738057272, -0.07993632951845342, -2.933042828236715, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.3275447,"[-2.6201234499560755, -2.9100616613971155, -0.07996064821352178, -2.9330666700946253, 0.5299971103668213, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.3432822,"[-2.620075527821676, -2.910025421773092, -0.07997256914247686, -2.93305474916567, 0.5299971103668213, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.3593152,"[-2.6201112906085413, -2.910025421773092, -0.0799482504474085, -2.9330666700946253, 0.5299611687660217, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.3746939,"[-2.6200993696795862, -2.909989658986227, -0.07996064821352178, -2.933042828236715, 0.5299491882324219, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.3902423,"[-2.6201112906085413, -2.9099658171283167, -0.07996064821352178, -2.933018986378805, 0.5299491882324219, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.406042,"[-2.620087448750631, -2.910013500844137, -0.0799482504474085, -2.933018986378805, 0.5299731492996216, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.4218848,"[-2.6200993696795862, -2.910025421773092, -0.07998449007143194, -2.933018986378805, 0.5299491882324219, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.437664,"[-2.620075527821676, -2.909977738057272, -0.07992440858949834, -2.9330666700946253, 0.5299731492996216, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.4534988,"[-2.6201234499560755, -2.910025421773092, -0.07997256914247686, -2.93305474916567, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.4693437,"[-2.6200993696795862, -2.910013500844137, -0.07997256914247686, -2.933018986378805, 0.5299255847930908, 1.1699857711791992]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.4844854,"[-2.6201234499560755, -2.910025421773092, -0.07996064821352178, -2.9331029097186487, 0.5299491882324219, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.0, -0.0015339808305725455, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.5005474,"[-2.6200993696795862, -2.909989658986227, -0.07999641100038701, -2.9330785910235804, 0.5299611687660217, 1.1699618101119995]","[0.0, 0.0, -0.0, -9.58738019107841e-05, -0.0015339808305725455, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.516682,"[-2.6201353708850306, -2.910013500844137, -0.07999641100038701, -2.933150593434469, 0.5299255847930908, 1.1699498891830444]","[0.0, 0.0, -0.0, -0.003403519978746772, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.5328014,"[-2.620087448750631, -2.9100378195392054, -0.0799482504474085, -2.933162514363424, 0.529913604259491, 1.1699981689453125]","[0.0, 0.0, -0.0, -0.002996056340634823, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.5488129,"[-2.6201112906085413, -2.910025421773092, -0.07997256914247686, -2.933138672505514, 0.5299611687660217, 1.169901967048645]","[0.0, 0.0, -0.0, -0.002181129064410925, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.5648608,"[-2.6200993696795862, -2.910025421773092, -0.07999641100038701, -2.933150593434469, 0.529913604259491, 1.1699498891830444]","[0.0, 0.0, -0.0, -0.0011984225129708648, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.580611,"[-2.6201234499560755, -2.910013500844137, -0.07999641100038701, -2.933138672505514, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.0009108011145144701, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.596248,"[-2.620075527821676, -2.909977738057272, -0.07997256914247686, -2.933150593434469, 0.529913604259491, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.0008149273344315588, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.6123264,"[-2.6201112906085413, -2.910013500844137, -0.07996064821352178, -2.933162514363424, 0.5299255847930908, 1.1699498891830444]","[0.0, 0.0, -0.0, -0.0006711166352033615, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.6279657,"[-2.6201234499560755, -2.910025421773092, -0.07998449007143194, -2.933174435292379, 0.529913604259491, 1.1699498891830444]","[0.0, 0.0, -0.0, -0.0005752427969127893, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.6438196,"[-2.6201234499560755, -2.909989658986227, -0.07998449007143194, -2.933174435292379, 0.5299255847930908, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.0005033374764025211, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.6597447,"[-2.6200993696795862, -2.910013500844137, -0.07993632951845342, -2.933138672505514, 0.5299255847930908, 1.1699378490447998]","[0.0, 0.0, -0.0, -0.00045540055725723505, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.6754298,"[-2.6200993696795862, -2.909989658986227, -0.07999641100038701, -2.933138672505514, 0.5299255847930908, 1.1699738502502441]","[0.0, 0.0, -0.0, -0.0004074636672157794, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.6910925,"[-2.6200993696795862, -2.9100497404681605, -0.07999641100038701, -2.933150593434469, 0.5299491882324219, 1.1699378490447998]","[0.0, 0.0, -0.0, -0.00035952674807049334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.7071812,"[-2.6201234499560755, -2.910013500844137, -0.07999641100038701, -2.933138672505514, 0.529913604259491, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.00033555831760168076, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.7229187,"[-2.6201112906085413, -2.910025421773092, -0.07993632951845342, -2.933138672505514, 0.5299611687660217, 1.1699378490447998]","[0.0, 0.0, -0.0, -0.0003115898580290377, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.7388465,"[-2.620075527821676, -2.909977738057272, -0.0799482504474085, -2.933150593434469, 0.5299255847930908, 1.1699738502502441]","[0.0, 0.0, -0.0, -0.00028762139845639467, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.754664,"[-2.6201353708850306, -2.910013500844137, -0.07999641100038701, -2.933162514363424, 0.5299016237258911, 1.1699498891830444]","[0.0, 0.0, -0.0, -0.0002636529679875821, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.770672,"[-2.6201112906085413, -2.910025421773092, -0.07998449007143194, -2.933138672505514, 0.5299255847930908, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.00023968450841493905, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.78649,"[-2.6201112906085413, -2.910001579915182, -0.07998449007143194, -2.933138672505514, 0.5299255847930908, 1.1699378490447998]","[0.0, 0.0, -0.0, -0.00023968450841493905, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.80252,"[-2.620063368474142, -2.910025421773092, -0.07996064821352178, -2.933138672505514, 0.5299255847930908, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.00021571606339421123, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.8181534,"[-2.6200993696795862, -2.910025421773092, -0.08000833192934209, -2.933162514363424, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.0001917476038215682, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.8341074,"[-2.6200993696795862, -2.910025421773092, -0.07998449007143194, -2.933150593434469, 0.5299016237258911, 1.1699857711791992]","[0.0, 0.0, -0.0, -0.0001917476038215682, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.8493614,"[-2.6200993696795862, -2.9100497404681605, -0.07996064821352178, -2.933138672505514, 0.529913604259491, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.0001917476038215682, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.8650246,"[-2.6201112906085413, -2.910025421773092, -0.07998449007143194, -2.933126751576559, 0.5299255847930908, 1.1699618101119995]","[0.0, 0.0, -0.0, -0.00016777915880084038, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.8809357,"[-2.6201112906085413, -2.9100378195392054, -0.07997256914247686, -2.9331029097186487, 0.5299491882324219, 1.1699498891830444]","[0.0, 0.0, -0.0, -0.00016777915880084038, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.896965,"[-2.620075527821676, -2.9100378195392054, -0.07998449007143194, -2.933138672505514, 0.5299016237258911, 1.1699378490447998]","[0.0, 0.0, -0.0, 2.3968450477696024e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.913081,"[-2.6200993696795862, -2.910025421773092, -0.07997256914247686, -2.933114830647604, 0.5299016237258911, 1.1699378490447998]","[0.0, 0.0, -0.0, 2.3968450477696024e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.9291315,"[-2.6200993696795862, -2.910001579915182, -0.07997256914247686, -2.9331029097186487, 0.5299016237258911, 1.1699857711791992]","[0.0, 0.0, -0.0, 2.3968450477696024e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.9449615,"[-2.6201112906085413, -2.910001579915182, -0.07997256914247686, -2.9330785910235804, 0.5299375653266907, 1.169901967048645]","[0.0, 0.0, -0.0, 2.3968450477696024e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.9606736,"[-2.6200993696795862, -2.910001579915182, -0.0799482504474085, -2.9331029097186487, 0.5299016237258911, 1.169901967048645]","[0.0, 0.0, -0.0, 2.3968450477696024e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.975984,"[-2.620087448750631, -2.910013500844137, -0.0799482504474085, -2.933042828236715, 0.5299375653266907, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0008149273344315588, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711052.991638,"[-2.620087448750631, -2.910001579915182, -0.07997256914247686, -2.93305474916567, 0.5299255847930908, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0008149273344315588, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.0068138,"[-2.6201353708850306, -2.9100497404681605, -0.07999641100038701, -2.93305474916567, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0008149273344315588, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.0223475,"[-2.620075527821676, -2.910001579915182, -0.07996064821352178, -2.933042828236715, 0.5299611687660217, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0008149273344315588, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.0376768,"[-2.6200993696795862, -2.910013500844137, -0.07997256914247686, -2.933018986378805, 0.5299491882324219, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.0008149273344315588, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.05366,"[-2.6201112906085413, -2.9099658171283167, -0.07997256914247686, -2.93305474916567, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0007669904152862728, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.0694358,"[-2.620063368474142, -2.910013500844137, -0.07997256914247686, -2.933042828236715, 0.529913604259491, 1.1699857711791992]","[0.0, 0.0, -0.0, 0.0006950850947760046, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.0852048,"[-2.620063368474142, -2.910025421773092, -0.0799482504474085, -2.93303090730776, 0.5299255847930908, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0005992112564854324, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1010509,"[-2.620075527821676, -2.910013500844137, -0.07996064821352178, -2.93305474916567, 0.5299611687660217, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0005033374764025211, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1169162,"[-2.6200993696795862, -2.909989658986227, -0.07996064821352178, -2.933042828236715, 0.5299611687660217, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.00043143212678842247, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1329434,"[-2.620087448750631, -2.910013500844137, -0.07998449007143194, -2.93303090730776, 0.5299255847930908, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.0004074636672157794, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1486354,"[-2.6201112906085413, -2.9100378195392054, -0.07996064821352178, -2.93300706544985, 0.5299491882324219, 1.169901967048645]","[0.0, 0.0, -0.0, 0.00035952674807049334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1642962,"[-2.6200993696795862, -2.910025421773092, -0.07997256914247686, -2.933042828236715, 0.5299611687660217, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.00033555831760168076, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1795995,"[-2.620075527821676, -2.9100378195392054, -0.07996064821352178, -2.933018986378805, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.0003115898580290377, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.1953077,"[-2.620075527821676, -2.910025421773092, -0.07996064821352178, -2.933018986378805, 0.5299731492996216, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.00028762139845639467, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.2111933,"[-2.6201112906085413, -2.909989658986227, -0.07993632951845342, -2.93303090730776, 0.5299255847930908, 1.1699738502502441]","[0.0, 0.0, -0.0, 0.0002636529679875821, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.226857,"[-2.620087448750631, -2.910001579915182, -0.07999641100038701, -2.93303090730776, 0.5299375653266907, 1.1698776483535767]","[0.0, 0.0, -0.0, 0.00023968450841493905, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.2428837,"[-2.6200993696795862, -2.910025421773092, -0.07998449007143194, -2.933018986378805, 0.5299375653266907, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.00023968450841493905, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.2586117,"[-2.620075527821676, -2.910025421773092, -0.07996064821352178, -2.93300706544985, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.00021571606339421123, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.2743251,"[-2.6201112906085413, -2.910001579915182, -0.0799482504474085, -2.933018986378805, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.00021571606339421123, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.290348,"[-2.6200993696795862, -2.910001579915182, -0.07999641100038701, -2.93300706544985, 0.5299611687660217, 1.1699738502502441]","[0.0, 0.0, -0.0, 0.0001917476038215682, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.3061473,"[-2.6201112906085413, -2.910025421773092, -0.0799482504474085, -2.93305474916567, 0.5299375653266907, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.0001917476038215682, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.3218102,"[-2.620075527821676, -2.909989658986227, -0.07998449007143194, -2.933018986378805, 0.5299731492996216, 1.1699857711791992]","[0.0, 0.0, -0.0, 0.00016777915880084038, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.3379247,"[-2.6200993696795862, -2.909989658986227, -0.07996064821352178, -2.933018986378805, 0.5299611687660217, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.00016777915880084038, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.3538456,"[-2.6201112906085413, -2.910013500844137, -0.07993632951845342, -2.933018986378805, 0.5299375653266907, 1.169901967048645]","[0.0, 0.0, -0.0, 0.00016777915880084038, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.3695269,"[-2.620087448750631, -2.910013500844137, -0.07998449007143194, -2.93300706544985, 0.5299255847930908, 1.1698895692825317]","[0.0, 0.0, -0.0, 0.00014381069922819734, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.3847778,"[-2.6201112906085413, -2.909989658986227, -0.07997256914247686, -2.93300706544985, 0.5299375653266907, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.00014381069922819734, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.4008255,"[-2.620087448750631, -2.910001579915182, -0.07996064821352178, -2.93300706544985, 0.5299731492996216, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.00014381069922819734, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.4167159,"[-2.620063368474142, -2.910025421773092, -0.08000833192934209, -2.93300706544985, 0.5299255847930908, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.00014381069922819734, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.432353,"[-2.6201234499560755, -2.909977738057272, -0.07998449007143194, -2.933042828236715, 0.5299491882324219, 1.1699618101119995]","[0.0, 0.0, -0.0, 0.00011984225420746952, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.448423,"[-2.620087448750631, -2.910001579915182, -0.07997256914247686, -2.933018986378805, 0.5299375653266907, 1.1699259281158447]","[0.0, 0.0, -0.0, 0.00011984225420746952, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.4643912,"[-2.6200993696795862, -2.910001579915182, -0.07998449007143194, -2.933042828236715, 0.5299255847930908, 1.1699378490447998]","[0.0, 0.0, -0.0, 0.00011984225420746952, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.4803524,"[-2.620087448750631, -2.910013500844137, -0.07998449007143194, -2.933018986378805, 0.5299491882324219, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.00011984225420746952, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.4960828,"[-2.620087448750631, -2.910013500844137, -0.0799482504474085, -2.933018986378805, 0.5299016237258911, 1.1699498891830444]","[0.0, 0.0, -0.0, 0.00011984225420746952, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.5121527,"[-2.6201112906085413, -2.909989658986227, -0.07999641100038701, -2.9329946676837366, 0.5299375653266907, 1.1698895692825317]","[0.0, 0.0, -0.0, 0.00011984225420746952, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.5273454,"[-2.620063368474142, -2.909989658986227, -0.07997256914247686, -2.93303090730776, 0.5299491882324219, 1.1699498891830444]","[0.0, 0.0, -0.0, 9.58738019107841e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.5429215,"[-2.620087448750631, -2.910025421773092, -0.07997256914247686, -2.93300706544985, 0.5299375653266907, 1.1698895692825317]","[0.0, 0.0, -0.0, 9.58738019107841e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.558075,"[-2.620087448750631, -2.909989658986227, -0.07998449007143194, -2.933018986378805, 0.5299255847930908, 1.1699498891830444]","[0.0, 0.0, -0.0, 9.58738019107841e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.5740438,"[-2.6201112906085413, -2.910025421773092, -0.07997256914247686, -2.93303090730776, 0.5299611687660217, 1.1699981689453125]","[0.0, 0.0, -0.0, 9.58738019107841e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711053.589937,"[-2.620063368474142, -2.910025421773092, -0.07996064821352178, -2.93303090730776, 0.5299611687660217, 1.1699498891830444]","[0.0, 0.0, -0.0, 9.58738019107841e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
